source_file,folder_path,crawl_date,crawl_time,city,temperature_°C_,feels_like_°C_,temp_min_°C_,temp_max_°C_,pressure_hPa_,humidity_%_,visibility_m_,wind_speed_m/s_,wind_deg_°_,cloudiness_%_,weather_main,weather_description,sunrise_date,sunrise_time,sunset_date,sunset_time
weather_data 2025-09-05 03:47:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,03:47,Kanpur,25.47,26.4,25.47,25.47,1002,89,10000,4.72,99,34,Clouds,scattered clouds,2025-09-05,05:50:09,2025-09-05,18:24:59
weather_data 2025-09-05 15:47:55.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,15:47,Chennai,31.97,38.97,31.97,31.97,1004,68,10000,8.65,111,25,Clouds,scattered clouds,2025-09-05,05:58:02,2025-09-05,18:17:40
weather_data 2025-09-05 23:47:31.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,23:47,Chennai,28.83,33.67,28.83,28.83,1007,77,10000,5.07,179,41,Clouds,scattered clouds,2025-09-05,05:58:02,2025-09-05,18:17:40
weather_data 2025-09-05 23:47:31.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,23:47,Varanasi,27.94,31.09,27.94,27.94,1005,74,10000,3.25,95,34,Clouds,scattered clouds,2025-09-05,05:40:15,2025-09-05,18:13:41
weather_data 2025-09-05 07:47:44.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,07:47,Kanpur,26.57,26.57,26.57,26.57,1005,84,10000,5.71,117,33,Clouds,scattered clouds,2025-09-05,05:50:09,2025-09-05,18:24:59
weather_data 2025-09-05 07:47:44.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,07:47,Agra,26.88,29.65,26.88,26.88,1004,82,10000,5.59,84,47,Clouds,scattered clouds,2025-09-05,05:59:02,2025-09-05,18:34:46
weather_data 2025-09-05 11:47:30.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,11:47,Chennai,33.73,40.73,33.73,33.73,1007,62,10000,0.89,284,50,Clouds,scattered clouds,2025-09-05,05:58:02,2025-09-05,18:17:40
weather_data 2025-09-10 19:49:41.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,19:49,Mumbai,27.41,30.1,27.41,27.41,1009,75,10000,3.48,294,49,Clouds,scattered clouds,2025-09-10,06:25:27,2025-09-10,18:46:11
weather_data 2025-09-10 23:47:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,23:47,Vadodara,25.42,25.9,25.42,25.42,1009,72,10000,3.18,206,32,Clouds,scattered clouds,2025-09-10,06:22:40,2025-09-10,18:46:10
weather_data 2025-09-10 07:47:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,07:47,Surat,24.8,25.5,24.8,24.8,1011,83,10000,2.29,138,45,Clouds,scattered clouds,2025-09-10,06:24:37,2025-09-10,18:47:09
weather_data 2025-09-10 07:47:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,07:47,Indore,21.93,22.74,21.93,21.93,1013,98,10000,3,316,42,Clouds,scattered clouds,2025-09-10,06:11:57,2025-09-10,18:35:49
weather_data 2025-09-10 07:47:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,07:47,Bhopal,22.94,23.82,22.94,22.94,1012,97,10000,2.92,311,32,Clouds,scattered clouds,2025-09-10,06:05:27,2025-09-10,18:29:48
weather_data 2025-09-10 11:47:31.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,11:47,Pune,27,28.3,27,27,1011,63,10000,1.36,309,28,Clouds,scattered clouds,2025-09-10,06:21:38,2025-09-10,18:41:58
weather_data 2025-09-10 11:47:31.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,11:47,Jaipur,30.74,32.98,30.74,30.74,1009,54,10000,4.96,306,36,Clouds,scattered clouds,2025-09-10,06:10:07,2025-09-10,18:37:47
weather_data 2025-09-10 11:47:31.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,11:47,Indore,29.27,33.13,29.27,29.27,1014,69,10000,4.1,312,25,Clouds,scattered clouds,2025-09-10,06:11:57,2025-09-10,18:35:49
weather_data 2025-09-10 11:47:31.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,11:47,Bhopal,27.93,30.4,27.93,27.93,1012,69,10000,3.59,312,31,Clouds,scattered clouds,2025-09-10,06:05:27,2025-09-10,18:29:48
weather_data 2025-09-10 11:47:31.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,11:47,Agra,34,37.42,34,34,1007,47,10000,4.39,307,49,Clouds,scattered clouds,2025-09-10,06:01:12,2025-09-10,18:29:07
weather_data 2025-09-10 11:47:31.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,11:47,Varanasi,33.71,38.77,33.71,33.71,1006,53,10000,4.09,292,48,Clouds,scattered clouds,2025-09-10,05:42:07,2025-09-10,18:08:20
weather_data 2025-09-07 03:47:55.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,03:47,Delhi,27.67,31.29,27.67,27.67,1004,80,10000,2.57,110,30,Clouds,scattered clouds,2025-09-07,06:02:14,2025-09-07,18:36:35
weather_data 2025-09-07 19:48:05.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,19:48,Chennai,29.4,33.83,29.4,29.4,1006,71,10000,4.94,169,29,Clouds,scattered clouds,2025-09-07,05:58:03,2025-09-07,18:16:17
weather_data 2025-09-07 19:48:05.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,19:48,Hyderabad,27.68,29.4,27.68,27.68,1009,64,10000,3.13,289,48,Clouds,scattered clouds,2025-09-07,06:03:14,2025-09-07,18:25:32
weather_data 2025-09-07 19:48:05.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,19:48,Pune,22.19,22.76,22.19,22.19,1009,88,10000,2.98,252,48,Clouds,scattered clouds,2025-09-07,06:21:09,2025-09-07,18:44:33
weather_data 2025-09-07 23:49:55.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,23:49,Chennai,28.81,33.42,28.81,28.81,1007,76,10000,3.15,152,27,Clouds,scattered clouds,2025-09-07,05:58:03,2025-09-07,18:16:17
weather_data 2025-09-07 23:49:55.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,23:49,Kolkata,27.19,30.38,27.19,27.19,1006,82,10000,2.98,213,49,Clouds,scattered clouds,2025-09-07,05:21:01,2025-09-07,17:48:36
weather_data 2025-09-07 23:49:55.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,23:49,Nagpur,24.13,24.9,24.13,24.13,1007,88,10000,3,264,31,Clouds,scattered clouds,2025-09-07,05:58:51,2025-09-07,18:24:55
weather_data 2025-09-07 23:49:55.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,23:49,Bhopal,22.31,23.08,22.31,22.31,1008,95,10000,2.18,225,30,Clouds,scattered clouds,2025-09-07,06:04:32,2025-09-07,18:32:49
weather_data 2025-09-07 15:47:33.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,15:47,Varanasi,34.21,39.57,34.21,34.21,1002,52,10000,1.84,178,46,Clouds,scattered clouds,2025-09-07,05:41:00,2025-09-07,18:11:34
weather_data 2025-09-07 07:48:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,07:47,Bangalore,20.96,21.54,20.96,20.96,1014,93,10000,3.3,270,26,Clouds,scattered clouds,2025-09-07,06:08:49,2025-09-07,18:26:55
weather_data 2025-09-07 07:48:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,07:47,Jaipur,24,24.86,24,24,1006,92,10000,4.37,158,48,Clouds,scattered clouds,2025-09-07,06:08:51,2025-09-07,18:41:10
weather_data 2025-09-07 11:47:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,11:47,Bangalore,25.76,26.32,25.76,25.76,1013,74,10000,3.82,276,31,Clouds,scattered clouds,2025-09-07,06:08:49,2025-09-07,18:26:55
weather_data 2025-09-09 03:48:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,03:48,Jaipur,24.36,25.02,24.36,24.36,1007,83,10000,2.59,239,39,Clouds,scattered clouds,2025-09-09,06:09:42,2025-09-09,18:38:55
weather_data 2025-09-09 03:48:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,03:48,Lucknow,26.82,29.69,26.82,26.82,1006,84,10000,1.13,331,49,Clouds,scattered clouds,2025-09-09,05:49:20,2025-09-09,18:18:30
weather_data 2025-09-09 07:48:05.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,07:48,Bhopal,22.82,23.53,22.82,22.82,1010,91,10000,3,311,36,Clouds,scattered clouds,2025-09-09,06:05:09,2025-09-09,18:30:49
weather_data 2025-09-09 15:48:05.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,15:48,Delhi,35.85,38.51,35.85,35.85,1004,39,10000,4.39,309,40,Clouds,scattered clouds,2025-09-09,06:03:12,2025-09-09,18:34:13
weather_data 2025-09-09 15:48:05.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,15:48,Mumbai,27.42,29.59,27.42,27.42,1008,70,10000,3.42,214,45,Clouds,scattered clouds,2025-09-09,06:25:17,2025-09-09,18:47:04
weather_data 2025-09-09 15:48:05.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,15:48,Patna,35.64,39.84,35.64,35.64,1002,44,10000,2.96,276,45,Clouds,scattered clouds,2025-09-09,05:33:09,2025-09-09,18:01:05
weather_data 2025-09-09 15:48:05.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,15:48,Ludhiana,31.9,38.9,31.9,31.9,1005,90,10000,2.97,274,45,Clouds,scattered clouds,2025-09-09,06:07:29,2025-09-09,18:40:52
weather_data 2025-09-09 15:48:05.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,15:48,Agra,34.47,37.74,34.47,34.47,1005,45,10000,3.78,302,28,Clouds,scattered clouds,2025-09-09,06:00:46,2025-09-09,18:30:15
weather_data 2025-09-09 19:48:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,19:48,Delhi,33.14,39.51,33.14,33.14,1005,59,10000,3.77,310,42,Clouds,scattered clouds,2025-09-09,06:03:12,2025-09-09,18:34:13
weather_data 2025-09-09 19:48:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,19:48,Mumbai,27.65,30.48,27.65,27.65,1010,74,10000,1.91,206,38,Clouds,scattered clouds,2025-09-09,06:25:17,2025-09-09,18:47:04
weather_data 2025-09-09 23:47:35.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,23:47,Mumbai,27.78,30.37,27.78,27.78,1010,71,10000,0.86,195,35,Clouds,scattered clouds,2025-09-09,06:25:17,2025-09-09,18:47:04
weather_data 2025-09-09 23:47:35.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,23:47,Vadodara,25.06,25.58,25.06,25.06,1010,75,10000,2.96,200,47,Clouds,scattered clouds,2025-09-09,06:22:24,2025-09-09,18:47:09
weather_data 2025-09-09 11:47:51.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,11:47,Chennai,33.29,40.29,33.29,33.29,1007,63,10000,4.22,145,25,Clouds,scattered clouds,2025-09-09,05:58:04,2025-09-09,18:14:52
weather_data 2025-09-09 11:47:51.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,11:47,Lucknow,30.57,34.66,30.57,30.57,1007,63,10000,3.08,303,47,Clouds,scattered clouds,2025-09-09,05:49:20,2025-09-09,18:18:30
weather_data 2025-09-09 11:47:51.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,11:47,Indore,26.41,26.41,26.41,26.41,1011,71,10000,1.8,257,27,Clouds,scattered clouds,2025-09-09,06:11:40,2025-09-09,18:36:49
weather_data 2025-09-09 11:47:51.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,11:47,Vadodara,30.13,33.08,30.13,30.13,1010,60,10000,5.27,200,34,Clouds,scattered clouds,2025-09-09,06:22:24,2025-09-09,18:47:09
weather_data 2025-09-10 03:47:27.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,03:47,Pune,20.88,21.35,20.88,20.88,1010,89,10000,1.93,278,19,Clouds,few clouds,2025-09-10,06:21:38,2025-09-10,18:41:58
weather_data 2025-09-10 03:47:27.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,03:47,Jaipur,25,25.38,25,25,1007,70,10000,3.36,289,17,Clouds,few clouds,2025-09-10,06:10:07,2025-09-10,18:37:47
weather_data 2025-09-10 07:47:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,07:47,Chennai,29.52,36.52,29.52,29.52,1008,90,10000,5.81,212,15,Clouds,few clouds,2025-09-10,05:58:04,2025-09-10,18:14:09
weather_data 2025-09-10 07:47:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,07:47,Pune,22.12,22.55,22.12,22.12,1012,83,10000,1.3,283,17,Clouds,few clouds,2025-09-10,06:21:38,2025-09-10,18:41:58
weather_data 2025-09-10 07:47:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,07:47,Vadodara,24.25,24.85,24.25,24.25,1011,81,10000,1.92,184,11,Clouds,few clouds,2025-09-10,06:22:40,2025-09-10,18:46:10
weather_data 2025-09-10 07:47:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,07:47,Ludhiana,25.91,26.88,25.91,25.91,1007,89,10000,2.09,286,15,Clouds,few clouds,2025-09-10,06:08:02,2025-09-10,18:39:36
weather_data 2025-09-10 11:47:31.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,11:47,Chennai,34.49,41.49,34.49,34.49,1007,72,10000,5.44,192,19,Clouds,few clouds,2025-09-10,05:58:04,2025-09-10,18:14:09
weather_data 2025-09-10 11:47:31.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,11:47,Surat,29.27,31.84,29.27,29.27,1011,62,10000,3.13,209,21,Clouds,few clouds,2025-09-10,06:24:37,2025-09-10,18:47:09
weather_data 2025-09-10 15:48:05.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,15:48,Delhi,35.04,41.99,35.04,35.04,1006,53,10000,6.36,302,21,Clouds,few clouds,2025-09-10,06:03:41,2025-09-10,18:33:01
weather_data 2025-09-10 15:48:05.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,15:48,Jaipur,32.04,33.97,32.04,32.04,1006,48,10000,4.99,289,17,Clouds,few clouds,2025-09-10,06:10:07,2025-09-10,18:37:47
weather_data 2025-09-10 15:48:05.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,15:48,Surat,29.26,31.48,29.26,29.26,1008,60,10000,3.62,248,23,Clouds,few clouds,2025-09-10,06:24:37,2025-09-10,18:47:09
weather_data 2025-09-10 15:48:05.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,15:48,Indore,28.43,30.37,28.43,28.43,1010,62,10000,4.73,310,17,Clouds,few clouds,2025-09-10,06:11:57,2025-09-10,18:35:49
weather_data 2025-09-10 19:49:41.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,19:49,Delhi,30.84,31.98,30.84,30.84,1004,48,10000,4.05,310,14,Clouds,few clouds,2025-09-10,06:03:41,2025-09-10,18:33:01
weather_data 2025-09-10 19:49:41.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,19:49,Jaipur,27.82,29.29,27.82,27.82,1006,61,10000,4.39,290,24,Clouds,few clouds,2025-09-10,06:10:07,2025-09-10,18:37:47
weather_data 2025-09-10 19:49:41.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,19:49,Surat,25.97,25.97,25.97,25.97,1009,75,10000,2.75,204,19,Clouds,few clouds,2025-09-10,06:24:37,2025-09-10,18:47:09
weather_data 2025-09-10 23:47:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,23:47,Delhi,28.53,29.88,28.53,28.53,1005,57,10000,2.55,294,11,Clouds,few clouds,2025-09-10,06:03:41,2025-09-10,18:33:01
weather_data 2025-09-10 23:47:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,23:47,Jaipur,26.91,28.47,26.91,26.91,1007,67,10000,4.08,271,13,Clouds,few clouds,2025-09-10,06:10:07,2025-09-10,18:37:47
weather_data 2025-09-09 11:47:51.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,11:47,Surat,28.37,31.25,28.37,28.37,1010,69,10000,5.27,200,20,Clouds,few clouds,2025-09-09,06:24:23,2025-09-09,18:48:06
weather_data 2025-09-06 11:47:31.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:47,Kolkata,33.22,38.66,33.22,33.22,1007,56,10000,2.89,154,22,Clouds,few clouds,2025-09-06,05:20:44,2025-09-06,17:49:35
weather_data 2025-09-06 11:47:31.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:47,Kanpur,32.6,38.18,32.6,32.6,1006,59,10000,4.21,137,11,Clouds,few clouds,2025-09-06,05:50:34,2025-09-06,18:23:54
weather_data 2025-09-03 11:47:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-03,11:47,Patna,35.02,39.23,35.02,35.02,1003,46,10000,6.43,122,23,Clouds,few clouds,2025-09-03,05:30:51,2025-09-03,18:07:30
weather_data 2025-09-05 11:47:30.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,11:47,Delhi,32.53,39.53,32.53,32.53,1006,64,10000,5.79,96,13,Clouds,few clouds,2025-09-05,06:01:16,2025-09-05,18:38:56
weather_data 2025-09-05 11:47:30.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,11:47,Patna,34.36,39.55,34.36,34.36,1005,51,10000,3.71,120,22,Clouds,few clouds,2025-09-05,05:31:37,2025-09-05,18:05:24
weather_data 2025-09-05 11:47:30.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,11:47,Ludhiana,29.73,33.73,29.73,29.73,1007,67,10000,2.37,126,19,Clouds,few clouds,2025-09-05,06:05:13,2025-09-05,18:45:54
weather_data 2025-09-07 11:47:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,11:47,Hyderabad,28.77,30.37,28.77,28.77,1011,58,10000,6.34,273,19,Clouds,few clouds,2025-09-07,06:03:14,2025-09-07,18:25:32
weather_data 2025-09-12 11:47:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,11:47,Jaipur,29.5,30.92,29.5,29.5,1010,54,10000,3.44,296,15,Clouds,few clouds,2025-09-12,06:10:58,2025-09-12,18:35:30
weather_data 2025-09-09 23:47:35.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,23:47,Delhi,31.09,38.09,31.09,31.09,1007,71,10000,2.72,327,23,Clouds,few clouds,2025-09-09,06:03:12,2025-09-09,18:34:13
