source_file,folder_path,crawl_date,crawl_time,city,forecast_date,forecast_time,temp_c,feels_like_c,temp_min_c,temp_max_c,pressure_hpa,humidity_pct,wind_speed_ms,wind_deg,cloudiness_pct,weather_main,weather_desc,pop,rain_3h_mm
hourly_data 2025-09-12 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,01:00,Delhi,2025-09-12,20:30:00,32.53,36.77,32.53,32.53,1005,55,2.54,1,42,Clouds,scattered clouds,0,0
hourly_data 2025-09-12 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,01:00,Ludhiana,2025-09-12,05:30:00,25.61,26.18,25.61,25.67,1005,75,1.45,162,44,Clouds,scattered clouds,0,0
hourly_data 2025-09-07 01:01:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,01:00,Lucknow,2025-09-07,20:30:00,30.37,34.22,30.37,30.37,1003,63,1.24,118,26,Clouds,scattered clouds,0,0
hourly_data 2025-09-07 01:01:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,01:00,Bengaluru,2025-09-07,11:30:00,26.31,26.31,26.31,26.31,1011,61,4.12,265,40,Clouds,scattered clouds,0,0
hourly_data 2025-09-12 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,01:00,Agra,2025-09-12,08:30:00,29.48,31.7,29.48,29.92,1007,59,4.12,289,40,Clouds,scattered clouds,0,0
hourly_data 2025-09-12 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,01:00,Agra,2025-09-12,23:30:00,30.07,32.77,30.07,30.07,1007,59,2.43,291,40,Clouds,scattered clouds,0,0
hourly_data 2025-09-03 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-03,01:00,Patna,2025-09-03,14:30:00,36.29,40.1,36.29,36.29,1000,41,6.85,128,39,Clouds,scattered clouds,0,0
hourly_data 2025-09-06 01:00:56.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,01:00,Lucknow,2025-09-06,14:30:00,34.89,39.3,34.89,34.89,1003,47,4.57,109,39,Clouds,scattered clouds,0,0
hourly_data 2025-09-06 01:00:56.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,01:00,Patna,2025-09-06,05:30:00,27.7,30.46,27.46,27.7,1005,73,2.28,130,39,Clouds,scattered clouds,0,0
hourly_data 2025-09-07 01:01:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,01:00,Kolkata,2025-09-07,08:30:00,30.21,34.81,30.21,30.21,1008,67,2.36,167,39,Clouds,scattered clouds,0,0
hourly_data 2025-09-08 01:00:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,01:00,Kolkata,2025-09-08,11:30:00,33.43,38.13,33.43,33.43,1006,53,2.51,170,39,Clouds,scattered clouds,0,0
hourly_data 2025-09-11 01:01:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,01:00,Surat,2025-09-11,08:30:00,26.39,26.39,26.39,26.99,1010,77,1.42,209,39,Clouds,scattered clouds,0,0
hourly_data 2025-09-12 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,01:00,Jaipur,2025-09-12,08:30:00,25.84,26.28,25.84,26.34,1009,69,6.25,295,39,Clouds,scattered clouds,0,0
hourly_data 2025-09-12 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,01:00,Ludhiana,2025-09-12,02:30:00,25.58,26.15,25.58,25.58,1005,75,1.53,166,39,Clouds,scattered clouds,0,0
hourly_data 2025-09-02 01:00:50.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,01:00,Bengaluru,2025-09-02,23:30:00,19.91,20.2,19.91,19.91,1009,86,6.93,262,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-02 01:00:50.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,01:00,Chennai,2025-09-02,08:30:00,27.79,29.25,27.79,27.79,1006,61,7.29,275,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-02 01:00:50.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,01:00,Pune,2025-09-02,08:30:00,22.49,23.2,22.49,22.61,1007,92,2.95,259,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-02 01:00:50.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,01:00,Patna,2025-09-02,11:30:00,34.27,40.08,34.27,34.27,1002,53,5.68,83,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-02 01:00:50.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,01:00,Varanasi,2025-09-02,08:30:00,29.67,34.25,29.67,30.42,1001,70,0.19,28,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-03 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-03,01:00,Hyderabad,2025-09-03,23:30:00,23.79,24.31,23.79,23.79,1005,80,3.89,276,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-03 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-03,01:00,Pune,2025-09-03,08:30:00,22.88,23.5,22.88,23.33,1007,87,3.3,269,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-03 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-03,01:00,Jaipur,2025-09-03,23:30:00,25.4,26.22,25.4,25.4,1004,85,2.49,59,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-04 01:00:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-04,01:00,Mumbai,2025-09-04,23:30:00,26.13,26.13,26.13,26.13,1006,82,3.56,197,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-04 01:00:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-04,01:00,Bengaluru,2025-09-04,11:30:00,25.77,26.07,25.77,25.77,1010,64,6.83,271,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-06 01:00:56.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,01:00,Hyderabad,2025-09-06,11:30:00,28.24,30.06,28.24,28.24,1010,62,5.31,267,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-07 01:01:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,01:00,Kolkata,2025-09-07,20:30:00,28.09,31.86,28.09,28.09,1005,77,4.13,189,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-07 01:01:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,01:00,Patna,2025-09-07,11:30:00,33.66,38.31,33.66,33.66,1005,52,1.25,232,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-07 01:01:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,01:00,Ludhiana,2025-09-07,20:30:00,26.82,29.77,26.82,26.82,1004,85,1.17,130,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-07 01:01:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,01:00,Varanasi,2025-09-07,05:30:00,28.81,32.14,28.3,28.81,1005,69,1.85,225,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-08 01:00:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,01:00,Bengaluru,2025-09-08,17:30:00,27.71,29.03,27.71,27.71,1008,60,2.82,301,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-08 01:00:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,01:00,Hyderabad,2025-09-08,08:30:00,25.26,25.8,25.26,26.33,1009,75,4.36,290,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-08 01:00:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,01:00,Patna,2025-09-08,23:30:00,31.71,35.84,31.71,31.71,1005,58,1.74,253,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-08 01:00:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,01:00,Varanasi,2025-09-08,02:30:00,29.52,32.68,29.52,29.52,1004,64,1.94,191,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-08 01:00:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,01:00,Varanasi,2025-09-08,05:30:00,29.35,32.53,29.02,29.35,1004,65,2.34,228,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-09 01:01:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,01:00,Chennai,2025-09-09,23:30:00,29.12,33.79,29.12,29.12,1007,74,5.23,186,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-09 01:01:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,01:00,Kolkata,2025-09-09,23:30:00,28.05,32.38,28.05,28.05,1006,81,3.97,211,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-09 01:01:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,01:00,Kanpur,2025-09-09,05:30:00,28.93,33.33,28.53,28.93,1006,74,2.06,319,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-09 01:01:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,01:00,Varanasi,2025-09-09,08:30:00,29.71,34.8,29.71,29.71,1008,72,1.66,269,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-09 01:01:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,01:00,Varanasi,2025-09-09,20:30:00,31.03,35.42,31.03,31.03,1005,62,2.16,292,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-10 01:00:42.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,01:00,Varanasi,2025-09-10,20:30:00,30.53,35.31,30.53,30.53,1004,66,2.2,248,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-11 01:01:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,01:00,Bengaluru,2025-09-11,17:30:00,27.85,28.83,27.85,27.85,1008,56,2.92,287,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-11 01:01:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,01:00,Bengaluru,2025-09-11,23:30:00,22.47,22.76,22.47,22.47,1011,76,4.63,292,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-11 01:01:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,01:00,Patna,2025-09-11,17:30:00,32.72,38.14,32.72,32.72,1002,58,1.62,270,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-12 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,01:00,Mumbai,2025-09-12,14:30:00,27.52,30.1,27.52,27.52,1008,73,3.41,265,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-12 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,01:00,Pune,2025-09-12,17:30:00,24.9,25.38,24.9,24.9,1009,74,3.49,279,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-12 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,01:00,Indore,2025-09-12,02:30:00,21.82,22.3,21.82,21.82,1009,86,2.87,314,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-12 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,01:00,Indore,2025-09-12,05:30:00,21.82,22.3,21.82,21.82,1009,86,2.76,318,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-12 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,01:00,Patna,2025-09-12,02:30:00,28.04,31.44,27.71,28.04,1006,75,1.38,318,99,Clouds,overcast clouds,0,0
hourly_data 2025-09-02 01:00:50.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,01:00,Pune,2025-09-02,05:30:00,22.2,22.9,22.09,22.2,1005,93,2.89,258,98,Clouds,overcast clouds,0,0
hourly_data 2025-09-02 01:00:50.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,01:00,Varanasi,2025-09-02,02:30:00,28.17,31.73,28.17,28.17,999,75,0.98,108,98,Clouds,overcast clouds,0,0
hourly_data 2025-09-04 01:00:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-04,01:00,Hyderabad,2025-09-04,20:30:00,24.36,24.84,24.36,24.36,1007,76,3.3,265,98,Clouds,overcast clouds,0,0
hourly_data 2025-09-04 01:00:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-04,01:00,Pune,2025-09-04,20:30:00,21.31,21.9,21.31,21.31,1008,92,3.07,251,98,Clouds,overcast clouds,0,0
hourly_data 2025-09-04 01:00:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-04,01:00,Ludhiana,2025-09-04,17:30:00,28.09,32.98,28.09,28.09,1004,84,2.49,29,98,Clouds,overcast clouds,0,0
hourly_data 2025-09-06 01:00:56.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,01:00,Hyderabad,2025-09-06,20:30:00,24.77,25.29,24.77,24.77,1009,76,3.25,270,98,Clouds,overcast clouds,0,0
hourly_data 2025-09-07 01:01:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,01:00,Kolkata,2025-09-07,23:30:00,27.35,30.77,27.35,27.35,1006,82,3.03,202,98,Clouds,overcast clouds,0,0
hourly_data 2025-09-07 01:01:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,01:00,Varanasi,2025-09-07,02:30:00,29.51,33.45,28.85,29.51,1005,68,1.84,196,98,Clouds,overcast clouds,0,0
hourly_data 2025-09-08 01:00:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,01:00,Bengaluru,2025-09-08,14:30:00,29.56,30.14,29.56,29.56,1007,48,4.49,284,98,Clouds,overcast clouds,0,0
hourly_data 2025-09-08 01:00:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,01:00,Bengaluru,2025-09-08,20:30:00,25.19,25.33,25.19,25.19,1009,60,1.99,304,98,Clouds,overcast clouds,0,0
hourly_data 2025-09-08 01:00:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,01:00,Nagpur,2025-09-08,20:30:00,25.91,26.78,25.91,25.91,1007,85,2.17,294,98,Clouds,overcast clouds,0,0
hourly_data 2025-09-08 01:00:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,01:00,Varanasi,2025-09-08,11:30:00,32.58,37.49,32.58,32.58,1006,57,1,237,98,Clouds,overcast clouds,0,0
hourly_data 2025-09-12 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,01:00,Mumbai,2025-09-12,17:30:00,27.77,30.86,27.77,27.77,1008,75,3.83,291,98,Clouds,overcast clouds,0,0
hourly_data 2025-09-12 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,01:00,Kolkata,2025-09-12,08:30:00,29.97,34.97,29.97,31.12,1007,70,2.58,116,98,Clouds,overcast clouds,0,0
hourly_data 2025-09-12 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,01:00,Pune,2025-09-12,23:30:00,22.51,23.11,22.51,22.51,1011,88,2.32,276,98,Clouds,overcast clouds,0,0
hourly_data 2025-09-12 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,01:00,Lucknow,2025-09-12,05:30:00,27.3,29.47,26.9,27.3,1005,71,1.75,293,98,Clouds,overcast clouds,0,0
hourly_data 2025-09-12 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,01:00,Patna,2025-09-12,23:30:00,31.23,35.87,31.23,31.23,1006,62,0.74,347,98,Clouds,overcast clouds,0,0
hourly_data 2025-09-12 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,01:00,Vadodara,2025-09-12,23:30:00,26.8,28.6,26.8,26.8,1009,71,3.14,204,98,Clouds,overcast clouds,0,0
hourly_data 2025-09-02 01:00:50.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,01:00,Jaipur,2025-09-02,02:30:00,24.74,25.57,24.74,24.74,999,88,4.57,238,97,Clouds,overcast clouds,0,0
hourly_data 2025-09-03 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-03,01:00,Hyderabad,2025-09-03,20:30:00,24.32,24.92,24.32,24.32,1005,81,2.97,274,97,Clouds,overcast clouds,0,0
hourly_data 2025-09-03 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-03,01:00,Jaipur,2025-09-03,20:30:00,25.69,26.51,25.69,25.69,1003,84,2.76,46,97,Clouds,overcast clouds,0,0
hourly_data 2025-09-03 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-03,01:00,Surat,2025-09-03,08:30:00,27.19,30.17,27.19,27.19,1006,80,2.89,305,97,Clouds,overcast clouds,0,0
hourly_data 2025-09-03 01:00:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-03,01:00,Patna,2025-09-03,02:30:00,27.85,31.58,27.85,27.85,1003,79,4.17,90,97,Clouds,overcast clouds,0,0
hourly_data 2025-09-08 01:00:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,01:00,Kanpur,2025-09-08,08:30:00,28.89,33.04,28.89,29.25,1005,73,1.94,251,97,Clouds,overcast clouds,0,0
hourly_data 2025-09-09 01:01:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,01:00,Kolkata,2025-09-09,02:30:00,27.25,30.75,27.25,27.25,1006,84,2.23,214,97,Clouds,overcast clouds,0,0
hourly_data 2025-09-09 01:01:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,01:00,Kolkata,2025-09-09,17:30:00,30.14,35.63,30.14,30.14,1004,71,4.62,198,97,Clouds,overcast clouds,0,0
hourly_data 2025-09-09 01:01:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,01:00,Varanasi,2025-09-09,05:30:00,29.17,33.5,28.77,29.17,1006,72,2.14,273,97,Clouds,overcast clouds,0,0
hourly_data 2025-09-10 01:00:42.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,01:00,Lucknow,2025-09-10,08:30:00,29.72,33.29,29.72,29.72,1007,65,3.96,285,97,Clouds,overcast clouds,0,0
hourly_data 2025-09-02 01:00:50.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,01:00,Chennai,2025-09-02,17:30:00,31.96,35.56,31.96,31.96,1002,55,3.93,337,94,Clouds,overcast clouds,0,0
