source_path,folder_path,crawl_date,crawl_time,city,forecast_date,sunrise,sunset,temp_min_°C_,temp_max_°C_,morning_temp_°C_,day_temp_°C_,evening_temp_°C_,night_temp_°C_,pressure_hPa_,humidity_%_,wind_speed_m/s_,wind_deg_°_,cloudiness_%_,weather_main,weather_desc,pop_%_,rain_mm_
forecast_data 2025-09-11 03:46:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,03:46,Varanasi,2025-09-16,05:42,18:07,24.8,24.8,,,,24.8,1004,91,3.26,131,100,Rain,moderate rain,100,3.54
forecast_data 2025-09-11 07:46:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,07:46,Patna,2025-09-16,05:33,17:58,25.21,25.38,,,,25.295,1003.5,94,3.555,75.5,100,Rain,moderate rain,100,10.2
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Hyderabad,2025-09-11,06:03,18:26,22.01,23.46,22.77,,,22.375,1007.25,94.25,5.1525,331.5,100,Rain,moderate rain,100,30.72
forecast_data 2025-09-09 11:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,11:46,Mumbai,2025-09-14,06:25,18:47,24.44,24.97,24.705,,,24.67,1008,92.75,4.07,301.75,100,Rain,moderate rain,100,30.54
forecast_data 2025-09-09 11:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,11:46,Pune,2025-09-14,06:21,18:42,20.51,22.09,21.75,,,20.555,1009,96.25,1.855,267.25,100,Rain,light rain,100,14.37
forecast_data 2025-09-10 11:46:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,11:46,Mumbai,2025-09-15,06:25,18:46,24.99,25.31,25.22,,,25.095,1008.75,92.25,3.94,309,100,Rain,light rain,100,22.71
forecast_data 2025-09-10 11:46:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,11:46,Kolkata,2025-09-15,05:21,17:45,26.25,30.73,28.915,,,26.565,1006,84.75,3.2175,208,100,Rain,light rain,100,10.2
forecast_data 2025-09-11 11:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,11:46,Mumbai,2025-09-16,06:25,18:45,26.22,26.88,26.71,,,26.435,1008.5,79.25,2.3275,300.5,100,Rain,light rain,100,3.81
forecast_data 2025-09-11 11:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,11:46,Kolkata,2025-09-16,05:22,17:44,25.28,26.45,25.865,,,25.765,1005.5,91,3.98,185.25,100,Rain,light rain,100,11.13
forecast_data 2025-09-11 11:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,11:46,Patna,2025-09-16,05:33,17:58,25.21,26.81,26.08,,,25.295,1004.75,91.25,3.6275,76.75,100,Rain,light rain,100,12.48
forecast_data 2025-09-12 11:46:50.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,11:46,Kolkata,2025-09-17,05:22,17:43,24.57,24.92,24.865,,,24.63,1006.5,93.75,2.785,209.25,100,Rain,light rain,100,7.56
forecast_data 2025-09-07 11:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,11:46,Chennai,2025-09-12,05:58,18:16,27.84,30.63,29.465,,,28.405,1006,63.75,3.51,312.25,100,Clouds,overcast clouds,5,0.12
forecast_data 2025-09-07 11:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,11:46,Hyderabad,2025-09-12,06:03,18:25,21.38,21.81,21.795,,,21.55,1007.25,95.5,5.9675,311.75,100,Rain,heavy intensity rain,99.5,39.48
forecast_data 2025-09-07 11:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,11:46,Pune,2025-09-12,06:21,18:44,21.75,22.12,21.83,,,22.015,1010.5,82.75,1.5025,279.75,100,Clouds,overcast clouds,25.75,1.41
forecast_data 2025-09-07 11:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,11:46,Varanasi,2025-09-12,05:41,18:11,27.1,29.48,28.96,,,27.345,1005,71.25,1.985,197,100,Clouds,overcast clouds,7,0.27
forecast_data 2025-09-11 11:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,11:46,Pune,2025-09-16,06:21,18:41,21.41,25.49,23.955,,,21.415,1009.5,88.75,2.3625,262,100,Clouds,overcast clouds,5,0.12
forecast_data 2025-09-12 11:46:50.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,11:46,Nagpur,2025-09-17,06:00,18:20,22.94,25.67,24.67,,,23.125,1006.5,91.25,1.8375,280.75,100,Clouds,overcast clouds,40,1.29
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Kolkata,2025-09-11,05:20,17:49,26.85,33.85,32.565,,,27.025,1002.75,75.25,2.9675,180.25,100,Rain,light rain,71.25,6.84
forecast_data 2025-09-07 11:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,11:46,Nagpur,2025-09-12,05:58,18:24,22.29,24.28,23.285,,,23.46,1006.5,94.25,2.7425,207.5,100,Rain,light rain,81,9.57
forecast_data 2025-09-07 11:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,11:46,Patna,2025-09-12,05:32,18:03,26.02,29.2,28.18,,,26.145,1006,83.5,3.59,79.75,100,Rain,light rain,57,2.85
forecast_data 2025-09-08 11:47:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,11:46,Bangalore,2025-09-13,06:08,18:26,19.75,23.86,22.52,,,19.915,1008.75,83.25,4.87,300.75,100,Rain,light rain,21.5,0.93
forecast_data 2025-09-08 11:47:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,11:46,Chennai,2025-09-13,05:58,18:15,25.94,29.06,27.895,,,26.09,1005.5,76,4.905,262.25,100,Rain,light rain,56.25,1.2
forecast_data 2025-09-08 11:47:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,11:46,Kolkata,2025-09-13,05:21,17:47,26.21,33.14,31.465,,,26.51,1006.75,75,3.0975,154.75,100,Rain,light rain,53.25,1.59
forecast_data 2025-09-08 11:47:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,11:46,Pune,2025-09-13,06:21,18:43,20.68,22.49,22.06,,,21.135,1010,87.25,2.1975,255,100,Rain,light rain,66.75,2.85
forecast_data 2025-09-08 11:47:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,11:46,Nagpur,2025-09-13,05:59,18:23,23.21,28.8,26.795,,,23.52,1006.5,88.25,2.905,50,100,Rain,light rain,99.75,6.87
forecast_data 2025-09-09 11:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,11:46,Chennai,2025-09-14,05:58,18:14,27.58,31.75,30.295,,,27.945,1007.25,67.75,4.91,191.75,100,Rain,light rain,55,1.89
forecast_data 2025-09-10 11:46:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,11:46,Varanasi,2025-09-15,05:42,18:08,26.89,33.98,32.14,,,27.725,1004,70.5,3.09,229,100,Rain,light rain,73.5,2.04
forecast_data 2025-09-11 11:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,11:46,Hyderabad,2025-09-16,06:03,18:22,22.28,26.48,25.2,,,22.63,1007.5,88,4.1025,292.75,100,Rain,light rain,70.25,2.16
forecast_data 2025-09-11 11:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,11:46,Nagpur,2025-09-16,05:59,18:21,24.26,25.35,25.185,,,24.295,1005.75,89.75,3.22,295.75,100,Rain,light rain,68,1.65
forecast_data 2025-09-12 11:46:50.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,11:46,Bangalore,2025-09-17,06:08,18:23,19.62,25.59,23.6,,,19.89,1010.25,83.75,3.8475,282.5,100,Clouds,light rain,50,3.09
forecast_data 2025-09-12 11:46:50.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,11:46,Hyderabad,2025-09-17,06:03,18:21,22.43,26.32,25.07,,,22.655,1007.75,88.25,3.9475,311.25,100,Clouds,light rain,49.25,1.44
forecast_data 2025-09-12 11:46:50.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,11:46,Patna,2025-09-17,05:34,17:57,24.56,25.39,25.32,,,24.585,1004.75,93.25,4.2375,69,100,Rain,light rain,97.75,3.96
forecast_data 2025-09-11 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,15:46,Mumbai,2025-09-16,06:25,18:45,25.08,25.7,25.455,25.7,,25.22,1008.4,85.4,3.144,172.2,100,Rain,light rain,80.6,2.67
forecast_data 2025-09-11 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,15:46,Kolkata,2025-09-16,05:22,17:44,25.83,27.83,27.825,26.72,,26.105,1005.6,84.8,4.142,206.6,100,Rain,light rain,88,6.44
forecast_data 2025-09-11 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,15:46,Hyderabad,2025-09-16,06:03,18:22,22.14,24.99,23.015,24.99,,22.15,1007,90.8,4.36,272.6,100,Rain,light rain,28.6,1.16
forecast_data 2025-09-11 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,15:46,Pune,2025-09-16,06:21,18:41,20.67,22.45,21.675,22.45,,20.7,1009.4,91.8,2.074,260.4,100,Rain,light rain,39.8,0.84
forecast_data 2025-09-11 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,15:46,Nagpur,2025-09-16,05:59,18:21,23.14,25.77,24.765,25.77,,23.295,1005.6,93,1.88,273.2,100,Rain,light rain,73,4.8
forecast_data 2025-09-11 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,15:46,Patna,2025-09-16,05:33,17:58,24.96,26.16,25.215,25.9,,25.74,1004.6,89.8,2.048,103.4,100,Rain,light rain,98,13.85
forecast_data 2025-09-11 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,15:46,Vadodara,2025-09-16,06:22,18:45,26.45,30.89,28.08,30.89,,26.47,1006.4,71.4,3.106,254.2,100,Rain,light rain,46.6,1.97
forecast_data 2025-09-06 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,15:46,Hyderabad,2025-09-11,06:03,18:26,22.33,25.97,23.495,25.97,,22.965,1007,85.6,5.494,340,100,Rain,light rain,83.4,6.05
forecast_data 2025-09-07 15:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,15:46,Mumbai,2025-09-12,06:24,18:48,26,26.99,26.22,26.58,,26.84,1008.8,77.2,2.01,191.4,100,Rain,light rain,17.8,0.52
forecast_data 2025-09-07 15:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,15:46,Chennai,2025-09-12,05:58,18:16,25.82,27.29,26.555,27.04,,26.46,1005.8,76.8,5.608,265,100,Rain,light rain,90,4.63
forecast_data 2025-09-07 15:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,15:46,Hyderabad,2025-09-12,06:03,18:25,22.41,24.78,23.395,24.78,,22.41,1007.2,90.6,5.442,330.4,100,Rain,light rain,100,6.43
forecast_data 2025-09-07 15:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,15:46,Nagpur,2025-09-12,05:58,18:24,24,24.94,24.545,24.37,,24.03,1006.6,90.2,2.226,184.4,100,Rain,light rain,75.2,4.59
forecast_data 2025-09-07 15:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,15:46,Patna,2025-09-12,05:32,18:03,27.03,34.21,29.665,34.21,,27.035,1005.6,72.6,3.406,100,100,Rain,light rain,56.2,1.59
forecast_data 2025-09-08 15:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,15:46,Pune,2025-09-13,06:21,18:43,21.22,22.22,21.26,21.22,,22.15,1009.6,88,2.082,283.2,100,Rain,light rain,64,6.13
forecast_data 2025-09-10 15:47:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,15:46,Mumbai,2025-09-15,06:25,18:46,24.92,25.46,25.07,25.46,,25.21,1008.8,89.6,3.228,320.6,100,Rain,light rain,100,10.48
forecast_data 2025-09-10 15:47:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,15:46,Kolkata,2025-09-15,05:21,17:45,25.96,29.94,28.88,27.11,,26.33,1005.8,83.4,4.22,214,100,Rain,light rain,91.2,8.94
forecast_data 2025-09-06 19:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,19:46,Hyderabad,2025-09-11,06:03,18:26,22.02,25.35,22.825,24.415,,22.51,1007.33333333333,85.8333333333333,6.30833333333333,326.333333333333,100,Rain,light rain,66.6666666666667,4.13
forecast_data 2025-09-07 19:47:04.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,19:46,Hyderabad,2025-09-12,06:03,18:25,21.5,26.37,22.785,24.955,,21.755,1007.5,91,5.44,310,100,Rain,light rain,99.1666666666667,14.61
forecast_data 2025-09-08 19:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,19:46,Mumbai,2025-09-13,06:25,18:47,24.17,27.01,25.51,24.255,,26.92,1009,81.5,2.395,187.833333333333,100,Rain,light rain,43.8333333333333,3.84
forecast_data 2025-09-08 19:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,19:46,Surat,2025-09-13,06:24,18:49,25.3,28.1,26.79,26.7,,25.9,1008.5,82.8333333333333,2.76666666666667,212.833333333333,100,Rain,light rain,61.6666666666667,3.38
forecast_data 2025-09-09 19:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,19:46,Chennai,2025-09-14,05:58,18:14,27.35,30.79,29.49,29.55,,27.95,1007,67.8333333333333,3.88833333333333,154.166666666667,100,Rain,light rain,83.5,4.42
forecast_data 2025-09-10 15:47:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,15:47,Patna,2025-09-15,05:33,18:00,25.37,27.61,27.52,27.54,,25.71,1004.2,86.2,3.242,69.2,100,Rain,light rain,87.6,8.55
forecast_data 2025-09-10 19:46:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,19:46,Mumbai,2025-09-15,06:25,18:46,25.29,26.06,25.69,25.675,,25.6,1008.66666666667,89.3333333333333,5.83666666666667,303.666666666667,100,Rain,light rain,100,16.35
forecast_data 2025-09-10 19:46:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,19:46,Kolkata,2025-09-15,05:21,17:45,25.75,26.62,26.555,25.78,,26.36,1006.33333333333,88.1666666666667,3.475,209.666666666667,100,Rain,light rain,100,16.64
forecast_data 2025-09-11 19:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,19:46,Mumbai,2025-09-16,06:25,18:45,26.11,27.45,26.415,27.45,,26.22,1008.33333333333,78.8333333333333,1.38,202.666666666667,100,Rain,light rain,73,3.86
forecast_data 2025-09-11 19:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,19:46,Patna,2025-09-16,05:33,17:58,25.46,28.54,26.845,27.51,,25.68,1004.5,85.5,3.12833333333333,115.333333333333,100,Rain,light rain,94.6666666666667,11.43
forecast_data 2025-09-07 19:47:04.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,19:46,Chennai,2025-09-12,05:58,18:16,26.73,28.06,27.395,27.61,,27.51,1005.83333333333,71.6666666666667,3.31,271,100,Clouds,light rain,33.3333333333333,3.31
forecast_data 2025-09-11 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,15:46,Chennai,2025-09-16,05:58,18:13,28.28,32.52,31.185,30.54,,28.42,1006,62.6,3.626,221.4,100,Clouds,overcast clouds,37.8,2.13
forecast_data 2025-09-06 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,15:46,Nagpur,2025-09-11,05:58,18:25,23.48,29.36,25.79,29.36,,23.74,1005.4,82.6,3.078,314,100,Clouds,overcast clouds,17.2,0.54
forecast_data 2025-09-07 15:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,15:46,Bangalore,2025-09-12,06:08,18:26,19.66,24.09,22.895,22.52,,19.915,1009.4,76.2,4.586,296.2,100,Clouds,overcast clouds,6,0.27
forecast_data 2025-09-07 15:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,15:46,Pune,2025-09-12,06:21,18:44,21.41,25.62,23.525,25.62,,21.765,1010,76,2.046,268.2,100,Clouds,overcast clouds,13,0.74
forecast_data 2025-09-08 15:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,15:46,Mumbai,2025-09-13,06:25,18:47,25.2,26.88,25.83,25.2,,26.675,1008.6,76,1.558,206.8,100,Clouds,overcast clouds,12.6,0.42
forecast_data 2025-09-09 15:47:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,15:46,Mumbai,2025-09-14,06:25,18:47,24.27,25.23,24.87,25.23,,24.56,1007.8,91.6,6.164,290.4,100,Rain,heavy intensity rain,86,64.59
forecast_data 2025-09-09 15:47:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,15:46,Pune,2025-09-14,06:21,18:42,20.26,21.85,20.715,21.85,,20.35,1008.8,96.4,2.542,251.2,100,Rain,moderate rain,95.6,35.68
forecast_data 2025-09-10 15:47:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,15:46,Pune,2025-09-15,06:21,18:41,21.19,22.85,22.075,22.85,,21.23,1009.4,95.6,2.322,256.6,100,Rain,moderate rain,77,41.78
forecast_data 2025-09-05 18:44:38.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,18:44,Nagpur,2025-09-10,05:58,18:26,23.26,25.42,24.305,24.955,,23.7,1007.83333333333,90.8333333333333,3.47166666666667,284.333333333333,100,Clouds,overcast clouds,50.1666666666667,8.26
forecast_data 2025-09-06 19:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,19:46,Chennai,2025-09-11,05:58,18:16,26.77,32.39,30.825,31.565,,26.86,1004.66666666667,65.6666666666667,4.90833333333333,287.333333333333,100,Clouds,overcast clouds,32.3333333333333,1.36
forecast_data 2025-09-07 19:47:04.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,19:46,Bangalore,2025-09-12,06:08,18:26,19.73,23.34,22.51,23.195,,20.145,1009.66666666667,75.6666666666667,4.84166666666667,293.5,100,Clouds,overcast clouds,3.33333333333333,0.15
forecast_data 2025-09-07 19:47:04.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,19:47,Varanasi,2025-09-12,05:41,18:11,26.71,28.26,27.35,27.58,,28.005,1005.33333333333,76,1.89,162.5,100,Clouds,overcast clouds,5.16666666666667,0.16
